_dataorbit_sync_id,_dataorbit_synced_at,_dataorbit_is_deleted,hs_object_id,dealname,amount,dealstage,pipeline,closedate,createdate,hs_deal_stage_probability,hubspot_owner_id,associated_company_ids,properties
c8f31b70-24c6-48c9-8d3f-acc5d967890a,2026-03-27 17:33:21,False,HS-DEA-0000193,Bright Health 72 - Rebuild,45857.59,qualifiedtobuy,default,2025-09-13,2025-08-18 01:06:06,55,HS-OWN-0004,"[""HS-COMP-000072""]","{""service_line"":""Web Dev""}"
6eb59070-55d5-4dd3-aa8c-ad1427abd1a2,2026-03-27 17:33:21,False,HS-DEA-0000194,Bright Health 72 - Rebuild,34964.31,closedwon,default,2026-01-25,2025-11-29 20:37:34,100,HS-OWN-0004,"[""HS-COMP-000072""]","{""service_line"":""Web Dev""}"
6e7601f3-449a-443b-8c58-6e01dfd118c3,2026-03-27 17:33:21,False,HS-DEA-0000195,Bright Health 72 - Growth,11172.85,closedlost,default,2026-02-16,2026-01-17 21:19:58,0,HS-OWN-0004,"[""HS-COMP-000072""]","{""service_line"":""Web Dev""}"
5b294bf2-cc47-4bd7-bcd5-b876dbb00631,2026-03-27 17:33:21,False,HS-DEA-0000196,North Retail 73 - Retainer,43252.39,closedlost,default,2025-12-17,2025-11-22 18:04:18,0,HS-OWN-0008,"[""HS-COMP-000073""]","{""service_line"":""Content""}"
260defcd-cf19-47bf-86da-2292945e42bb,2026-03-27 17:33:21,False,HS-DEA-0000197,North Retail 73 - Retainer,56986.12,appointmentscheduled,default,2025-08-24,2025-08-02 13:28:26,25,HS-OWN-0008,"[""HS-COMP-000073""]","{""service_line"":""Analytics""}"
4068660c-4099-4faf-b8c6-ed4e7804ea47,2026-03-27 17:33:21,False,HS-DEA-0000198,North Health 74 - Retainer,107580.74,appointmentscheduled,default,2025-12-17,2025-10-16 06:01:41,25,HS-OWN-0006,"[""HS-COMP-000074""]","{""service_line"":""SEO""}"
031c6eba-ad72-4c2f-b372-35617eb25bbc,2026-03-27 17:33:21,False,HS-DEA-0000199,North Health 74 - Rebuild,31020.56,qualifiedtobuy,default,2025-09-19,2025-09-04 09:03:20,55,HS-OWN-0006,"[""HS-COMP-000074""]","{""service_line"":""Content""}"
9cc05c3e-7506-40f8-a46a-b39f68242065,2026-03-27 17:33:21,False,HS-DEA-0000200,Blue Digital 75 - Retainer,91263.29,closedwon,default,2025-03-05,2024-12-18 22:33:32,100,HS-OWN-0003,"[""HS-COMP-000075""]","{""service_line"":""Analytics""}"
adb95d4b-fd41-48a1-bc1b-c19ac1d6b879,2026-03-27 17:33:21,False,HS-DEA-0000201,Blue Digital 75 - Retainer,30796.96,qualifiedtobuy,default,2025-02-21,2025-02-04 01:19:16,55,HS-OWN-0003,"[""HS-COMP-000075""]","{""service_line"":""Paid Media""}"
8731be4a-a9d2-4581-a63b-0f1e2996fbcd,2026-03-27 17:33:21,False,HS-DEA-0000202,Prime Health 76 - Growth,10547.03,appointmentscheduled,default,2025-09-20,2025-08-23 21:34:10,25,HS-OWN-0001,"[""HS-COMP-000076""]","{""service_line"":""Web Dev""}"
5fef5c2a-2262-444d-a2da-2099fb343df8,2026-03-27 17:33:21,False,HS-DEA-0000203,Nova Labs 77 - Growth,38965.39,closedlost,default,2025-04-14,2024-12-30 17:42:08,0,HS-OWN-0003,"[""HS-COMP-000077""]","{""service_line"":""Email""}"
5746da75-c073-4beb-a0d1-4f0bc783a037,2026-03-27 17:33:21,False,HS-DEA-0000204,Nova Labs 77 - Growth,43019.42,closedlost,default,2025-05-28,2025-04-17 06:16:41,0,HS-OWN-0003,"[""HS-COMP-000077""]","{""service_line"":""SEO""}"
36b534cc-1626-4f93-a969-bbd770ad8fdd,2026-03-27 17:33:21,False,HS-DEA-0000205,North Digital 78 - Growth,58391.9,closedwon,default,2025-05-08,2025-03-17 12:00:57,100,HS-OWN-0008,"[""HS-COMP-000078""]","{""service_line"":""Analytics""}"
5ed2bd6e-ee4a-4ef1-a53c-208018017ee7,2026-03-27 17:33:21,False,HS-DEA-0000206,North Digital 78 - Rebuild,46424.69,closedwon,default,2024-08-30,2024-08-10 10:14:00,100,HS-OWN-0008,"[""HS-COMP-000078""]","{""service_line"":""Web Dev""}"
359e6f30-79aa-4a9d-8754-887e851ecd33,2026-03-27 17:33:21,False,HS-DEA-0000207,Blue Retail 79 - Rebuild,47851.55,appointmentscheduled,default,2026-05-27,2026-02-08 01:31:36,25,HS-OWN-0004,"[""HS-COMP-000079""]","{""service_line"":""Paid Media""}"
acec381f-05d2-4e7a-99b1-0edff464fde0,2026-03-27 17:33:21,False,HS-DEA-0000208,Blue Retail 79 - Rebuild,115665.64,closedlost,default,2024-08-29,2024-06-24 03:32:17,0,HS-OWN-0004,"[""HS-COMP-000079""]","{""service_line"":""Analytics""}"
46c3ea1c-0a8d-478c-ab69-0ab747dc039e,2026-03-27 17:33:21,False,HS-DEA-0000209,Blue Retail 79 - Retainer,96988.4,closedlost,default,2025-05-04,2025-01-21 07:48:49,0,HS-OWN-0004,"[""HS-COMP-000079""]","{""service_line"":""SEO""}"
7f7577e7-0d75-485a-8d0e-fa06a4e74a71,2026-03-27 17:33:21,False,HS-DEA-0000210,Blue Capital 80 - Rebuild,10286.82,closedlost,default,2024-08-29,2024-06-23 10:51:46,0,HS-OWN-0010,"[""HS-COMP-000080""]","{""service_line"":""Social""}"
e941147e-68b7-44ec-8084-bb3ac1713672,2026-03-27 17:33:21,False,HS-DEA-0000211,Blue Capital 80 - Rebuild,117457.99,qualifiedtobuy,default,2024-12-12,2024-11-26 19:22:32,55,HS-OWN-0010,"[""HS-COMP-000080""]","{""service_line"":""Email""}"
abbf530e-91e5-47c8-880b-08b6762a5bb6,2026-03-27 17:33:21,False,HS-DEA-0000212,Blue Capital 80 - Retainer,54777.51,appointmentscheduled,default,2025-08-19,2025-05-08 00:54:20,25,HS-OWN-0010,"[""HS-COMP-000080""]","{""service_line"":""Web Dev""}"
d47ad477-5dd7-4d6a-b5be-ab641696e22c,2026-03-27 17:33:21,False,HS-DEA-0000213,Blue Capital 80 - Growth,22095.26,closedlost,default,2025-03-30,2024-12-21 06:47:36,0,HS-OWN-0010,"[""HS-COMP-000080""]","{""service_line"":""SEO""}"
465c3c1e-0692-4775-a4db-5f036feb8431,2026-03-27 17:33:21,False,HS-DEA-0000214,Blue Retail 81 - Campaign,97145.05,closedlost,default,2024-08-08,2024-05-27 23:03:52,0,HS-OWN-0010,"[""HS-COMP-000081""]","{""service_line"":""SEO""}"
44328197-712d-4b18-aff7-1bd48d32d6c6,2026-03-27 17:33:21,False,HS-DEA-0000215,Blue Retail 81 - Campaign,41347.08,closedlost,default,2026-04-10,2026-01-22 01:32:10,0,HS-OWN-0010,"[""HS-COMP-000081""]","{""service_line"":""Social""}"
4273a2fa-33e5-4531-a862-ef23816ec5ff,2026-03-27 17:33:21,False,HS-DEA-0000216,North Labs 82 - Rebuild,114290.84,closedlost,default,2025-11-26,2025-08-18 04:06:33,0,HS-OWN-0003,"[""HS-COMP-000082""]","{""service_line"":""Analytics""}"
1ab8009d-3cca-42c5-a058-3bb13aa31b78,2026-03-27 17:33:21,False,HS-DEA-0000217,North Labs 82 - Rebuild,102096.51,qualifiedtobuy,default,2024-09-04,2024-05-08 21:19:08,55,HS-OWN-0003,"[""HS-COMP-000082""]","{""service_line"":""Email""}"
89bfd22f-68b1-4638-9189-7d903d8e0917,2026-03-27 17:33:21,False,HS-DEA-0000218,Bright Capital 83 - Growth,10347.54,closedlost,default,2024-10-08,2024-06-19 10:27:17,0,HS-OWN-0009,"[""HS-COMP-000083""]","{""service_line"":""Analytics""}"
040bf216-0141-4936-a9bd-91d4b8e8e6a9,2026-03-27 17:33:21,False,HS-DEA-0000219,Bright Capital 83 - Retainer,80722.52,closedlost,default,2026-05-01,2026-02-18 09:03:42,0,HS-OWN-0009,"[""HS-COMP-000083""]","{""service_line"":""Web Dev""}"
9cb290c8-1d86-46f4-8cd9-7a43564caec7,2026-03-27 17:33:21,False,HS-DEA-0000220,Bright Capital 83 - Campaign,68621.03,appointmentscheduled,default,2024-06-21,2024-03-31 02:24:54,25,HS-OWN-0009,"[""HS-COMP-000083""]","{""service_line"":""Analytics""}"
ff91983a-2d19-4581-818c-a5092efa7a34,2026-03-27 17:33:21,False,HS-DEA-0000221,Bright Labs 84 - Retainer,117853.58,qualifiedtobuy,default,2025-11-10,2025-09-12 00:55:05,55,HS-OWN-0004,"[""HS-COMP-000084""]","{""service_line"":""Email""}"
dae89ded-d1a7-49b3-abab-8ef7f323f4e3,2026-03-27 17:33:21,False,HS-DEA-0000222,Bright Labs 84 - Rebuild,86690.56,closedwon,default,2025-09-03,2025-05-23 02:19:47,100,HS-OWN-0004,"[""HS-COMP-000084""]","{""service_line"":""Email""}"
bbd686f2-abdc-4638-8070-cfebdd56bfe0,2026-03-27 17:33:21,False,HS-DEA-0000223,Bright Labs 84 - Rebuild,82538.0,closedlost,default,2025-07-02,2025-04-04 20:18:00,0,HS-OWN-0004,"[""HS-COMP-000084""]","{""service_line"":""Analytics""}"
b09cde26-c65a-4c2a-a745-f9aa292985c4,2026-03-27 17:33:21,False,HS-DEA-0000224,Blue Retail 85 - Campaign,111545.75,appointmentscheduled,default,2025-12-25,2025-09-16 22:49:13,25,HS-OWN-0009,"[""HS-COMP-000085""]","{""service_line"":""Web Dev""}"
ba3d6d40-a23c-4014-993f-3ac52cf18ab1,2026-03-27 17:33:21,False,HS-DEA-0000225,Blue Retail 85 - Growth,116070.82,closedwon,default,2026-03-11,2025-11-29 21:01:10,100,HS-OWN-0009,"[""HS-COMP-000085""]","{""service_line"":""SEO""}"
8beca244-eb63-44d9-a71d-0a862e9c7292,2026-03-27 17:33:21,False,HS-DEA-0000226,Blue Retail 85 - Campaign,76364.59,qualifiedtobuy,default,2025-12-12,2025-10-26 08:34:07,55,HS-OWN-0009,"[""HS-COMP-000085""]","{""service_line"":""Analytics""}"
8d75198f-27fa-4737-a6d3-d5ea5e9eb85d,2026-03-27 17:33:21,False,HS-DEA-0000227,Prime Health 86 - Rebuild,23506.82,qualifiedtobuy,default,2025-07-21,2025-06-03 01:18:22,55,HS-OWN-0006,"[""HS-COMP-000086""]","{""service_line"":""SEO""}"
0e9d8a53-c67e-45e5-9712-799c58a1aebc,2026-03-27 17:33:21,False,HS-DEA-0000228,Prime Health 86 - Rebuild,9593.17,qualifiedtobuy,default,2025-02-21,2024-12-09 11:41:34,55,HS-OWN-0006,"[""HS-COMP-000086""]","{""service_line"":""Email""}"
3fef9c69-3354-45e0-bf92-b0b00201d2f9,2026-03-27 17:33:21,False,HS-DEA-0000229,Prime Health 86 - Rebuild,61413.36,closedwon,default,2024-08-28,2024-05-06 05:34:11,100,HS-OWN-0006,"[""HS-COMP-000086""]","{""service_line"":""SEO""}"
95a8b0ae-7afa-4813-b748-00b91edd51b2,2026-03-27 17:33:21,False,HS-DEA-0000230,Bright Capital 87 - Rebuild,115273.13,qualifiedtobuy,default,2025-04-22,2025-03-08 21:23:43,55,HS-OWN-0009,"[""HS-COMP-000087""]","{""service_line"":""Web Dev""}"
a317991e-8eac-4051-90f8-6c585536b49e,2026-03-27 17:33:21,False,HS-DEA-0000231,Bright Capital 87 - Rebuild,49375.73,appointmentscheduled,default,2026-07-03,2026-03-09 03:46:25,25,HS-OWN-0009,"[""HS-COMP-000087""]","{""service_line"":""SEO""}"
fc0e8b82-a077-4e83-a1f0-04e4afab81af,2026-03-27 17:33:21,False,HS-DEA-0000232,Bright Capital 87 - Campaign,64145.54,closedwon,default,2026-05-25,2026-03-05 14:05:19,100,HS-OWN-0009,"[""HS-COMP-000087""]","{""service_line"":""Web Dev""}"
9d0501af-1c62-4f56-884f-c7c5359f9fe3,2026-03-27 17:33:21,False,HS-DEA-0000233,Nova Labs 88 - Retainer,101101.48,closedlost,default,2026-05-10,2026-01-28 13:24:30,0,HS-OWN-0009,"[""HS-COMP-000088""]","{""service_line"":""Email""}"
42ec0cb7-c7d3-43e9-bd4b-0b9cd0820637,2026-03-27 17:33:21,False,HS-DEA-0000234,Nova Labs 88 - Growth,79354.53,closedlost,default,2026-04-14,2025-12-31 10:33:02,0,HS-OWN-0009,"[""HS-COMP-000088""]","{""service_line"":""Social""}"
b4a58e76-8db2-4e4d-bbbd-44c149149cf8,2026-03-27 17:33:21,False,HS-DEA-0000235,Prime Labs 89 - Growth,54797.88,closedlost,default,2025-06-16,2025-03-13 03:08:51,0,HS-OWN-0005,"[""HS-COMP-000089""]","{""service_line"":""Web Dev""}"
6a7e5991-90b8-40c2-a649-3eb105308b2c,2026-03-27 17:33:21,False,HS-DEA-0000236,Prime Labs 89 - Growth,78763.62,appointmentscheduled,default,2025-10-01,2025-09-01 16:45:14,25,HS-OWN-0005,"[""HS-COMP-000089""]","{""service_line"":""Analytics""}"
bd4e5ff7-0830-482c-80ac-6ebc4c681115,2026-03-27 17:33:21,False,HS-DEA-0000237,Prime Labs 89 - Growth,85601.43,appointmentscheduled,default,2026-01-25,2025-10-28 03:05:27,25,HS-OWN-0005,"[""HS-COMP-000089""]","{""service_line"":""Content""}"
e0c33f8f-0b6a-40f8-8bfe-7c83f3dc1754,2026-03-27 17:33:21,False,HS-DEA-0000238,Prime Labs 89 - Rebuild,95492.57,closedwon,default,2025-05-20,2025-04-22 07:06:57,100,HS-OWN-0005,"[""HS-COMP-000089""]","{""service_line"":""Email""}"
ee948d92-40af-400a-b1ea-507578fba66d,2026-03-27 17:33:21,False,HS-DEA-0000239,Nova Retail 90 - Retainer,115415.44,closedwon,default,2026-04-02,2025-12-06 14:25:59,100,HS-OWN-0003,"[""HS-COMP-000090""]","{""service_line"":""Content""}"
8b74643e-72ae-4e6c-be8f-34a3f5350ec9,2026-03-27 17:33:21,False,HS-DEA-0000240,Nova Retail 90 - Growth,115100.04,closedwon,default,2025-12-29,2025-09-04 19:08:19,100,HS-OWN-0003,"[""HS-COMP-000090""]","{""service_line"":""Email""}"
b9dee261-393f-4947-b06e-8c117ccc6f83,2026-03-27 17:33:21,False,HS-DEA-0000241,Nova Retail 90 - Growth,19172.04,qualifiedtobuy,default,2026-05-02,2026-02-05 04:23:35,55,HS-OWN-0003,"[""HS-COMP-000090""]","{""service_line"":""Email""}"
ca191fa6-bb10-43f1-922a-64782d502b9d,2026-03-27 17:33:21,False,HS-DEA-0000242,Nova Retail 90 - Rebuild,40039.48,appointmentscheduled,default,2025-09-07,2025-07-04 04:00:32,25,HS-OWN-0003,"[""HS-COMP-000090""]","{""service_line"":""Paid Media""}"
985c8747-66c6-46ab-8fc6-7b5eaa8dd009,2026-03-27 17:33:21,False,HS-DEA-0000243,Prime Labs 91 - Rebuild,108513.64,appointmentscheduled,default,2024-08-03,2024-06-13 10:31:51,25,HS-OWN-0003,"[""HS-COMP-000091""]","{""service_line"":""Web Dev""}"
b8ba299d-f40e-4e5b-8936-18c1703ba926,2026-03-27 17:33:21,False,HS-DEA-0000244,Prime Labs 91 - Retainer,84747.68,closedwon,default,2025-05-08,2025-03-12 18:12:20,100,HS-OWN-0003,"[""HS-COMP-000091""]","{""service_line"":""Email""}"
49dea0c1-8716-4df2-a0b1-e41d965f4c33,2026-03-27 17:33:21,False,HS-DEA-0000245,Prime Retail 92 - Campaign,98453.88,appointmentscheduled,default,2026-03-07,2026-02-18 15:36:06,25,HS-OWN-0009,"[""HS-COMP-000092""]","{""service_line"":""Analytics""}"
2783e297-6541-4060-9460-a30fde798010,2026-03-27 17:33:21,False,HS-DEA-0000246,Blue Health 93 - Rebuild,31651.24,closedlost,default,2025-01-03,2024-09-13 16:38:23,0,HS-OWN-0007,"[""HS-COMP-000093""]","{""service_line"":""Content""}"
53aea0ec-0fc7-4f8e-a53e-5d3b874ca13a,2026-03-27 17:33:21,False,HS-DEA-0000247,Nova Capital 94 - Campaign,64416.23,appointmentscheduled,default,2025-04-05,2025-01-05 11:10:52,25,HS-OWN-0003,"[""HS-COMP-000094""]","{""service_line"":""Paid Media""}"
f4c56a76-e048-4317-8018-84caf11d7ba4,2026-03-27 17:33:21,False,HS-DEA-0000248,Nova Capital 94 - Rebuild,98982.23,closedwon,default,2025-07-07,2025-05-02 19:25:24,100,HS-OWN-0003,"[""HS-COMP-000094""]","{""service_line"":""Web Dev""}"
8e563c43-f281-4a02-af26-000ff766b6f1,2026-03-27 17:33:21,False,HS-DEA-0000249,Nova Capital 94 - Retainer,62711.25,appointmentscheduled,default,2026-02-17,2025-12-03 09:45:42,25,HS-OWN-0003,"[""HS-COMP-000094""]","{""service_line"":""Web Dev""}"
51c188a4-21e9-4c62-803d-ac3bb79b7273,2026-03-27 17:33:21,False,HS-DEA-0000250,Nova Capital 94 - Rebuild,64172.25,appointmentscheduled,default,2024-09-16,2024-08-03 08:40:19,25,HS-OWN-0003,"[""HS-COMP-000094""]","{""service_line"":""Paid Media""}"
fc77a120-a690-4497-b5ff-ec0154f0cf40,2026-03-27 17:33:21,False,HS-DEA-0000251,Prime Health 95 - Retainer,19706.79,appointmentscheduled,default,2024-05-30,2024-04-14 03:58:49,25,HS-OWN-0004,"[""HS-COMP-000095""]","{""service_line"":""Paid Media""}"
fbc73caa-a784-4fb0-8208-e309ea5f41e4,2026-03-27 17:33:21,False,HS-DEA-0000252,Prime Health 95 - Retainer,107441.73,appointmentscheduled,default,2025-10-17,2025-07-29 17:02:23,25,HS-OWN-0004,"[""HS-COMP-000095""]","{""service_line"":""SEO""}"
c49f8a9e-bdba-4c4f-8894-d4a003464423,2026-03-27 17:33:21,False,HS-DEA-0000253,Prime Health 95 - Campaign,64413.68,qualifiedtobuy,default,2024-09-20,2024-08-03 22:23:01,55,HS-OWN-0004,"[""HS-COMP-000095""]","{""service_line"":""Email""}"
ec3d014c-3a82-4bc0-a94c-fd70c594cb08,2026-03-27 17:33:21,False,HS-DEA-0000254,Prime Health 95 - Rebuild,106028.53,appointmentscheduled,default,2025-09-12,2025-06-08 11:54:32,25,HS-OWN-0004,"[""HS-COMP-000095""]","{""service_line"":""SEO""}"
fb248d9b-2919-48e5-9597-bea3f16dc439,2026-03-27 17:33:21,False,HS-DEA-0000255,Prime Capital 96 - Growth,20204.52,closedlost,default,2024-11-24,2024-09-22 05:35:43,0,HS-OWN-0003,"[""HS-COMP-000096""]","{""service_line"":""Paid Media""}"
399955d2-e6fb-4f7c-966e-11c38bdd2a70,2026-03-27 17:33:21,False,HS-DEA-0000256,Blue Digital 97 - Growth,34647.57,closedlost,default,2025-09-27,2025-07-05 10:32:00,0,HS-OWN-0001,"[""HS-COMP-000097""]","{""service_line"":""Social""}"
251413d6-a4a0-4e66-8e5b-d1e8a0467212,2026-03-27 17:33:21,False,HS-DEA-0000257,Blue Digital 97 - Growth,71468.52,appointmentscheduled,default,2026-02-19,2025-10-26 08:06:57,25,HS-OWN-0001,"[""HS-COMP-000097""]","{""service_line"":""Email""}"
03ecb13a-7128-4b25-9bef-cef453ebd4fd,2026-03-27 17:33:21,False,HS-DEA-0000258,Blue Digital 97 - Rebuild,84093.17,qualifiedtobuy,default,2024-06-04,2024-04-02 07:39:45,55,HS-OWN-0001,"[""HS-COMP-000097""]","{""service_line"":""Web Dev""}"
015ebaf6-c237-42a2-a3f1-f2c9792a4fcb,2026-03-27 17:33:21,False,HS-DEA-0000259,Prime Labs 98 - Growth,89614.98,closedlost,default,2026-03-04,2025-11-19 01:35:13,0,HS-OWN-0006,"[""HS-COMP-000098""]","{""service_line"":""Social""}"
1cf4989d-4dc2-47f4-9660-0cad1a222c1f,2026-03-27 17:33:21,False,HS-DEA-0000260,Prime Labs 98 - Campaign,16532.04,qualifiedtobuy,default,2024-12-03,2024-09-22 04:48:12,55,HS-OWN-0006,"[""HS-COMP-000098""]","{""service_line"":""Analytics""}"
90fed63a-8790-4255-8d9b-a1ad74b716f3,2026-03-27 17:33:21,False,HS-DEA-0000261,Prime Labs 98 - Growth,23484.87,appointmentscheduled,default,2025-04-11,2024-12-15 14:29:40,25,HS-OWN-0006,"[""HS-COMP-000098""]","{""service_line"":""Analytics""}"
fa8fc081-9b5a-4200-8fc9-8536b9e38699,2026-03-27 17:33:21,False,HS-DEA-0000262,North Health 99 - Rebuild,75606.04,closedlost,default,2025-12-14,2025-10-11 11:06:58,0,HS-OWN-0002,"[""HS-COMP-000099""]","{""service_line"":""Social""}"
91b1adbd-cee6-4ace-82eb-f1d8bbf009e9,2026-03-27 17:33:21,False,HS-DEA-0000263,Bright Labs 100 - Rebuild,88505.95,closedwon,default,2026-04-06,2026-03-11 16:15:53,100,HS-OWN-0006,"[""HS-COMP-000100""]","{""service_line"":""Content""}"
db3608bc-77c3-420f-9040-9c25872d8650,2026-03-27 17:33:21,False,HS-DEA-0000264,Prime Digital 101 - Rebuild,93546.23,closedlost,default,2025-04-11,2025-01-14 14:50:30,0,HS-OWN-0003,"[""HS-COMP-000101""]","{""service_line"":""Analytics""}"
c0bf4404-2946-46f9-b7c1-b7504298c685,2026-03-27 17:33:21,False,HS-DEA-0000265,Prime Digital 101 - Growth,108100.24,closedlost,default,2025-06-29,2025-03-19 03:06:37,0,HS-OWN-0003,"[""HS-COMP-000101""]","{""service_line"":""Web Dev""}"
371fbc2f-c8be-456d-abbe-a4f055e65c92,2026-03-27 17:33:21,False,HS-DEA-0000266,Prime Digital 101 - Retainer,49007.42,appointmentscheduled,default,2024-08-13,2024-06-26 00:57:14,25,HS-OWN-0003,"[""HS-COMP-000101""]","{""service_line"":""Social""}"
a2864af6-0b43-4a79-ae05-9f301cbb8155,2026-03-27 17:33:21,False,HS-DEA-0000267,Prime Digital 101 - Rebuild,52428.99,closedwon,default,2025-11-06,2025-09-23 08:25:32,100,HS-OWN-0003,"[""HS-COMP-000101""]","{""service_line"":""Email""}"
3b325244-ba5d-44af-a409-a31883ef6cbe,2026-03-27 17:33:21,False,HS-DEA-0000268,Prime Digital 102 - Growth,75590.1,closedlost,default,2026-04-06,2026-03-12 11:06:21,0,HS-OWN-0004,"[""HS-COMP-000102""]","{""service_line"":""Analytics""}"
ccb803a0-a157-4c28-b311-f6989ba0cdd9,2026-03-27 17:33:21,False,HS-DEA-0000269,Bright Digital 103 - Growth,48634.22,qualifiedtobuy,default,2024-07-15,2024-04-05 21:53:46,55,HS-OWN-0002,"[""HS-COMP-000103""]","{""service_line"":""Content""}"
484a4b88-56ee-4109-aedf-707e5802d1a4,2026-03-27 17:33:21,False,HS-DEA-0000270,Bright Retail 104 - Rebuild,98631.93,qualifiedtobuy,default,2025-07-15,2025-06-14 13:24:18,55,HS-OWN-0008,"[""HS-COMP-000104""]","{""service_line"":""Analytics""}"
abf43a88-38b3-4326-a9fe-9b60e335c2ee,2026-03-27 17:33:21,False,HS-DEA-0000271,Bright Retail 104 - Retainer,103475.5,closedlost,default,2024-12-21,2024-09-26 21:16:58,0,HS-OWN-0008,"[""HS-COMP-000104""]","{""service_line"":""Paid Media""}"
bd5d5207-5e14-40bc-9175-83b6b1f80ad3,2026-03-27 17:33:21,False,HS-DEA-0000272,Bright Labs 105 - Growth,59802.03,closedwon,default,2024-06-24,2024-05-13 08:42:54,100,HS-OWN-0007,"[""HS-COMP-000105""]","{""service_line"":""Web Dev""}"
63c17f82-090a-483e-afd4-21df2eaca822,2026-03-27 17:33:21,False,HS-DEA-0000273,Bright Labs 105 - Rebuild,46510.63,closedwon,default,2025-12-23,2025-10-27 01:46:46,100,HS-OWN-0007,"[""HS-COMP-000105""]","{""service_line"":""Content""}"
cb481ee2-c546-4af4-955c-679e1be9ede2,2026-03-27 17:33:21,False,HS-DEA-0000274,North Digital 106 - Campaign,94095.6,closedlost,default,2025-11-20,2025-09-01 14:46:47,0,HS-OWN-0006,"[""HS-COMP-000106""]","{""service_line"":""SEO""}"
d879f823-8f83-4891-a34e-f0cf3a52ef39,2026-03-27 17:33:21,False,HS-DEA-0000275,North Digital 106 - Retainer,58331.49,closedwon,default,2025-04-20,2025-01-17 17:14:02,100,HS-OWN-0006,"[""HS-COMP-000106""]","{""service_line"":""Analytics""}"
e6dd4ab4-23bc-4bbd-9f80-4280013855cd,2026-03-27 17:33:21,False,HS-DEA-0000276,North Digital 106 - Campaign,53508.9,closedwon,default,2024-11-08,2024-08-04 21:23:24,100,HS-OWN-0006,"[""HS-COMP-000106""]","{""service_line"":""Analytics""}"
75b8fed4-8e12-4b6e-b521-ee2f65028676,2026-03-27 17:33:21,False,HS-DEA-0000277,North Labs 107 - Retainer,52608.74,closedlost,default,2026-01-24,2025-11-24 07:58:01,0,HS-OWN-0001,"[""HS-COMP-000107""]","{""service_line"":""Analytics""}"
ad7242ef-6d6d-47c8-a16c-27a7859d00f7,2026-03-27 17:33:21,False,HS-DEA-0000278,North Labs 107 - Growth,81132.59,qualifiedtobuy,default,2024-05-15,2024-04-14 16:11:29,55,HS-OWN-0001,"[""HS-COMP-000107""]","{""service_line"":""Paid Media""}"
09b38d9c-cd2c-4e65-864d-65a17e01ee07,2026-03-27 17:33:21,False,HS-DEA-0000279,North Labs 107 - Campaign,15988.68,appointmentscheduled,default,2024-10-08,2024-08-04 08:59:32,25,HS-OWN-0001,"[""HS-COMP-000107""]","{""service_line"":""Email""}"
cb26fd28-aecc-4ffa-ae29-53b0eeff98db,2026-03-27 17:33:21,False,HS-DEA-0000280,North Labs 107 - Growth,65258.02,closedlost,default,2024-05-26,2024-05-08 12:56:05,0,HS-OWN-0001,"[""HS-COMP-000107""]","{""service_line"":""SEO""}"
f649a446-bc14-4f33-adb1-06117dea2f14,2026-03-27 17:33:21,False,HS-DEA-0000281,Bright Health 108 - Retainer,116497.36,qualifiedtobuy,default,2025-08-06,2025-05-27 19:10:51,55,HS-OWN-0007,"[""HS-COMP-000108""]","{""service_line"":""Email""}"
52eb4a34-3653-4d7f-b839-6e90350f734e,2026-03-27 17:33:21,False,HS-DEA-0000282,Bright Health 108 - Rebuild,65197.88,closedlost,default,2025-09-15,2025-07-04 21:19:57,0,HS-OWN-0007,"[""HS-COMP-000108""]","{""service_line"":""Content""}"
184591fb-1b24-412a-b78c-493e495ef871,2026-03-27 17:33:21,False,HS-DEA-0000283,Bright Health 108 - Campaign,97541.39,qualifiedtobuy,default,2025-06-28,2025-04-05 20:11:38,55,HS-OWN-0007,"[""HS-COMP-000108""]","{""service_line"":""Content""}"
a287076f-d295-4d73-b585-fff841c8da39,2026-03-27 17:33:21,False,HS-DEA-0000284,Nova Digital 109 - Campaign,26685.66,closedwon,default,2025-12-21,2025-12-06 14:22:35,100,HS-OWN-0003,"[""HS-COMP-000109""]","{""service_line"":""Web Dev""}"
4041a6bd-6042-4021-baa6-30ec70197223,2026-03-27 17:33:21,False,HS-DEA-0000285,Nova Digital 109 - Retainer,100269.09,closedlost,default,2024-11-11,2024-10-07 19:57:25,0,HS-OWN-0003,"[""HS-COMP-000109""]","{""service_line"":""Content""}"
ea7db1c6-19e9-4288-9c55-f8b7092dabc5,2026-03-27 17:33:21,False,HS-DEA-0000286,Prime Labs 110 - Campaign,78242.66,appointmentscheduled,default,2024-09-01,2024-07-11 20:24:44,25,HS-OWN-0004,"[""HS-COMP-000110""]","{""service_line"":""Content""}"
a5e1c401-4a77-4bed-bebf-1656835723a8,2026-03-27 17:33:21,False,HS-DEA-0000287,Prime Labs 110 - Growth,26595.79,closedlost,default,2025-12-25,2025-09-22 19:18:41,0,HS-OWN-0004,"[""HS-COMP-000110""]","{""service_line"":""Paid Media""}"
1a3d4850-9111-4ce5-947d-cb8bc4418f20,2026-03-27 17:33:21,False,HS-DEA-0000288,Blue Health 111 - Campaign,29976.63,closedlost,default,2024-08-07,2024-07-22 18:30:12,0,HS-OWN-0002,"[""HS-COMP-000111""]","{""service_line"":""Content""}"
